ad_last_update,air_conditioner,balcony,bath_num,built_in_wardrobe,chimney,construct_date,energetic_certif,floor,garage,garden,house_id,house_type,lift,loc_city,loc_district,loc_full,loc_neigh,loc_zone,m2_real,m2_useful,obtention_date,price,reduced_mobility,room_num,storage_room,swimming_pool,terrace,condition_condition,condition_promoción de obra nueva,condition_segunda mano/buen estado,condition_segunda mano/para reformar,heating_calefacción central,heating_calefacción individual,heating_calefacción individual: bomba de frío/calor,heating_calefacción individual: eléctrica,heating_calefacción individual: gas propano/butano,heating_heating,heating_no dispone de calefacción,orientation_este,"orientation_este, oeste",orientation_norte,"orientation_norte, este","orientation_norte, este, oeste","orientation_norte, oeste","orientation_norte, sur","orientation_norte, sur, este","orientation_norte, sur, este, oeste","orientation_norte, sur, oeste",orientation_oeste,orientation_orientation,orientation_sur,"orientation_sur, este","orientation_sur, este, oeste","orientation_sur, oeste"
Anuncio actualizado el 10 de abril,0,0,2.0,0,0,,,1 planta,1,1,84998646,0,,Breña Baja,"Calle las Ledas, 46"," Calle las Ledas, 46 , Breña Baja , La Palma, Santa Cruz de Tenerife ",,"La Palma, Santa Cruz de Tenerife",6274,227,2019-04-14,499999,1,2.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 1 de abril,0,0,1.0,0,0,,,2 plantas,0,1,84692028,0,,Villa de Mazo,"Camino de Tigalate, Villa de Mazo"," Camino de Tigalate, Villa de Mazo , Villa de Mazo , La Palma, Santa Cruz de Tenerife ",,"La Palma, Santa Cruz de Tenerife",482,,2019-04-14,152000,0,6.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 12 de abril,0,0,1.0,0,0,,,1 planta,1,1,81920833,0,,Villa de Mazo,Monte de Breña," Monte de Breña , Villa de Mazo , La Palma, Santa Cruz de Tenerife ",,"La Palma, Santa Cruz de Tenerife",2000,120,2019-04-14,199999,1,3.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 1 de abril,0,0,2.0,0,0,,,bajo exterior,0,0,84680735,1,1,Los Llanos de Aridane,Urb. Puerto Naos," Calle Mauricio Duque Camacho s/n , Urb. Puerto Naos , Los Llanos de Aridane , La Palma, Santa Cruz de Tenerife ",Calle Mauricio Duque Camacho s/n,"La Palma, Santa Cruz de Tenerife",102,92,2019-04-14,185000,0,3.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 25 de marzo,0,0,2.0,0,0,,,1 planta,0,0,84732958,0,,Los Llanos de Aridane,Carretera Puerto Naos s/n," Carretera Puerto Naos s/n , Los Llanos de Aridane , La Palma, Santa Cruz de Tenerife ",,"La Palma, Santa Cruz de Tenerife",254,,2019-04-14,230000,0,3.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 28 de marzo,0,0,13.0,1,0,,,,0,1,84813062,0,,Tazacorte,Urb. Las Norias," Calle Las Norias s/n , Urb. Las Norias , Tazacorte , La Palma, Santa Cruz de Tenerife ",Calle Las Norias s/n,"La Palma, Santa Cruz de Tenerife",3055,667,2019-04-14,1450000,0,12.0,0,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 28 de marzo,0,0,1.0,0,0,,,planta 1ª exterior,0,0,84846367,6,1,Los Llanos de Aridane,Urb. Puerto Naos," Calle Juana Tabares s/n , Urb. Puerto Naos , Los Llanos de Aridane , La Palma, Santa Cruz de Tenerife ",Calle Juana Tabares s/n,"La Palma, Santa Cruz de Tenerife",41,35,2019-04-14,126000,0,0.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 1 de abril,0,0,1.0,0,0,,,planta 6ª exterior,0,0,84864731,1,1,Santa Cruz de la Palma,Urb. Calle Díaz Pimienta," Calle Díaz Pimienta s/n , Urb. Calle Díaz Pimienta , Santa Cruz de la Palma , La Palma, Santa Cruz de Tenerife ",Calle Díaz Pimienta s/n,"La Palma, Santa Cruz de Tenerife",76,66,2019-04-14,130000,0,2.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 1 de abril,0,0,1.0,0,0,,,planta 4ª exterior,0,0,84864410,1,1,Santa Cruz de la Palma,Urb. Calle Díaz Pimienta," Calle Díaz Pimienta s/n , Urb. Calle Díaz Pimienta , Santa Cruz de la Palma , La Palma, Santa Cruz de Tenerife ",Calle Díaz Pimienta s/n,"La Palma, Santa Cruz de Tenerife",93,81,2019-04-14,125000,0,2.0,0,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 21 de marzo,0,1,2.0,0,0,,,planta 2ª exterior,0,0,83946642,1,1,Los Llanos de Aridane,Calle Doctor Fleming," Calle Doctor Fleming , Los Llanos de Aridane , La Palma, Santa Cruz de Tenerife ",,"La Palma, Santa Cruz de Tenerife",80,,2019-04-14,133000,0,3.0,1,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 5 de abril,0,0,2.0,0,0,,,,0,0,84955125,0,,Villa de Mazo,," , Villa de Mazo , La Palma, Santa Cruz de Tenerife ",,"La Palma, Santa Cruz de Tenerife",308,169,2019-04-14,147000,0,5.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 5 de abril,0,0,1.0,0,0,,,,0,1,84956898,0,,Villa de Mazo,Urb. Tigalate," Urb. Tigalate , Villa de Mazo , La Palma, Santa Cruz de Tenerife ",,"La Palma, Santa Cruz de Tenerife",2500,45,2019-04-14,75000,0,2.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 5 de abril,0,0,1.0,0,0,,,,0,1,84957858,0,,Villa de Mazo,Urb. Malpaíses," Urb. Malpaíses , Villa de Mazo , La Palma, Santa Cruz de Tenerife ",,"La Palma, Santa Cruz de Tenerife",1144,140,2019-04-14,105000,0,4.0,0,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 9 de abril,0,0,2.0,1,0,,,planta 3ª exterior,1,0,84961874,1,1,Los Llanos de Aridane,Calle Pedro Miguel Hernández Camacho s/n," Calle Pedro Miguel Hernández Camacho s/n , Los Llanos de Aridane , La Palma, Santa Cruz de Tenerife ",,"La Palma, Santa Cruz de Tenerife",96,86,2019-04-14,231000,0,3.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 8 de abril,0,0,3.0,0,0,,,,1,1,82750265,0,,Breña Baja,Urb. San José," Urb. San José , Breña Baja , La Palma, Santa Cruz de Tenerife ",,"La Palma, Santa Cruz de Tenerife",500,,2019-04-14,270000,0,2.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 1 de abril,0,0,2.0,1,0,,,planta 1ª exterior,0,0,83416659,1,0,Barlovento,Calle El Drago s/n," Calle El Drago s/n , Barlovento , La Palma, Santa Cruz de Tenerife ",,"La Palma, Santa Cruz de Tenerife",198,148,2019-04-14,160000,0,4.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 1 de abril,0,0,1.0,0,0,,,2 plantas,0,0,83955378,11,,Santa Cruz de la Palma,Urb. San Telmo," Calle Navarra s/n , Urb. San Telmo , Santa Cruz de la Palma , La Palma, Santa Cruz de Tenerife ",Calle Navarra s/n,"La Palma, Santa Cruz de Tenerife",118,88,2019-04-14,120000,0,3.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 5 de abril,0,0,1.0,0,0,,,,0,0,82750139,0,,Fuencaliente de la Palma,," , Fuencaliente de la Palma , La Palma, Santa Cruz de Tenerife ",,"La Palma, Santa Cruz de Tenerife",1000,,2019-04-14,110000,0,3.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 12 de abril,0,0,2.0,0,0,,,,1,1,84206649,0,,Villa de Mazo,Urb. Monte Breña," Camino Lomo Blanco s/n , Urb. Monte Breña , Villa de Mazo , La Palma, Santa Cruz de Tenerife ",Camino Lomo Blanco s/n,"La Palma, Santa Cruz de Tenerife",1800,137,2019-04-14,200000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 13 de abril,0,0,1.0,0,0,,,planta 2ª exterior,1,0,85032715,1,1,Breña Baja,Urb. San Antonio," Camino El Rincón s/n , Urb. San Antonio , Breña Baja , La Palma, Santa Cruz de Tenerife ",Camino El Rincón s/n,"La Palma, Santa Cruz de Tenerife",56,55,2019-04-14,110000,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 12 de abril,0,1,2.0,0,0,,,2 plantas,0,0,85048364,11,,Breña Baja,Urb. San Antonio," San Antonio , Urb. San Antonio , Breña Baja , La Palma, Santa Cruz de Tenerife ",San Antonio,"La Palma, Santa Cruz de Tenerife",115,108,2019-04-14,165000,0,3.0,0,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Anuncio actualizado el 13 de abril,0,1,3.0,1,0,,,2 plantas,1,0,85056634,11,,Breña Baja,brena baja s/n," brena baja s/n , Breña Baja , La Palma, Santa Cruz de Tenerife ",,"La Palma, Santa Cruz de Tenerife",90,82,2019-04-14,154999,0,3.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 26 de febrero,0,0,3.0,0,0,,,,0,1,82774074,0,,Breña Alta,," , Breña Alta , La Palma, Santa Cruz de Tenerife ",,"La Palma, Santa Cruz de Tenerife",3390,,2019-04-14,262500,0,4.0,1,1,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 6 de abril,0,0,4.0,0,0,,,,1,1,84398259,0,,Breña Baja,Urb. Las Ledas," Urb. Las Ledas , Breña Baja , La Palma, Santa Cruz de Tenerife ",,"La Palma, Santa Cruz de Tenerife",7600,390,2019-04-14,940000,0,6.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,0,0,2.0,0,0,,,planta 1ª exterior,0,0,85015041,1,0,Breña Alta,Urb. San Pedro," Calle Treinta de mayo s/n , Urb. San Pedro , Breña Alta , La Palma, Santa Cruz de Tenerife ",Calle Treinta de mayo s/n,"La Palma, Santa Cruz de Tenerife",121,111,2019-04-14,105000,0,4.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 28 de diciembre,0,1,4.0,1,0,,,2 plantas,0,1,40103658,0,,Santa Cruz de la Palma,Urb. Mirca," Mirca s/n , Urb. Mirca , Santa Cruz de la Palma , La Palma, Santa Cruz de Tenerife ",Mirca s/n,"La Palma, Santa Cruz de Tenerife",1300,,2019-04-14,280000,1,6.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 25 de enero,0,0,2.0,0,0,,,1 planta,0,1,40522330,0,,Villa de Mazo,Bellido s/n," Bellido s/n , Villa de Mazo , La Palma, Santa Cruz de Tenerife ",,"La Palma, Santa Cruz de Tenerife",1015,85,2019-04-14,260000,1,2.0,0,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
ad_last_update,air_conditioner,balcony,0.0,built_in_wardrobe,chimney,construct_date,energetic_certif,floor,1,garden,house_id,13,lift,loc_city,loc_district,loc_full,loc_neigh,loc_zone,m2_real,m2_useful,obtention_date,price,reduced_mobility,0.0,storage_room,swimming_pool,terrace,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Anuncio actualizado el 10 de abril,1,0,2.0,0,0,,,,1,0,84800562,7,,Vilaflor,," , Vilaflor , Tenerife, Santa Cruz de Tenerife ",,"Tenerife, Santa Cruz de Tenerife",220,95,2019-04-14,160000,0,2.0,0,0,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de marzo,0,0,2.0,0,0,,en trámite,,0,1,33474058,7,,Vilaflor,," , Vilaflor , Tenerife, Santa Cruz de Tenerife ",,"Tenerife, Santa Cruz de Tenerife",4500,100,2019-04-14,500000,0,3.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 13 de marzo,0,0,2.0,0,1,,no indicado,1 planta,1,0,36963551,3,,Vilaflor,"Camino Real, 59"," Camino Real, 59 , Vilaflor , Tenerife, Santa Cruz de Tenerife ",,"Tenerife, Santa Cruz de Tenerife",4500,,2019-04-14,400000,0,2.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 3 de marzo,0,0,1.0,1,0,,no indicado,1 planta,1,1,1719148,0,,Vilaflor,"Camino Zamboa, 1"," Camino Zamboa, 1 , Vilaflor , Tenerife, Santa Cruz de Tenerife ",,"Tenerife, Santa Cruz de Tenerife",39000,,2019-04-14,1000000,0,3.0,1,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 24 de marzo,0,0,2.0,0,0,,no indicado,2 plantas,0,0,39633101,3,,Vilaflor,"Calle el bucio, 3"," Calle el bucio, 3 , Vilaflor , Tenerife, Santa Cruz de Tenerife ",,"Tenerife, Santa Cruz de Tenerife",20000,,2019-04-14,500000,0,4.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de abril,0,0,2.0,0,0,,no indicado,,1,1,32415948,0,,Vilaflor,"Calle dolores, 16"," Calle dolores, 16 , Vilaflor , Tenerife, Santa Cruz de Tenerife ",,"Tenerife, Santa Cruz de Tenerife",492,338,2019-04-14,350000,0,4.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 16 de enero,0,0,1.0,0,0,1940,no indicado,1 planta,1,1,32939280,2,,Vilaflor,barbecho," barbecho , Vilaflor , Tenerife, Santa Cruz de Tenerife ",,"Tenerife, Santa Cruz de Tenerife",1500,125,2019-04-14,150000,0,3.0,0,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 11 de marzo,0,1,2.0,0,0,,en trámite,2 plantas,0,1,82134133,7,,Vilaflor,," , Vilaflor , Tenerife, Santa Cruz de Tenerife ",,"Tenerife, Santa Cruz de Tenerife",280,,2019-04-14,610000,0,2.0,1,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Anuncio actualizado el 14 de abril,0,0,2.0,0,0,,,,0,0,83694901,7,,Vilaflor,," , Vilaflor , Tenerife, Santa Cruz de Tenerife ",,"Tenerife, Santa Cruz de Tenerife",142,,2019-04-14,250000,0,4.0,0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 1 de marzo,0,1,2.0,0,0,,en trámite,2 plantas,1,1,84188885,0,,Vilaflor,Calle de la Iglesia," Calle de la Iglesia , Vilaflor , Tenerife, Santa Cruz de Tenerife ",,"Tenerife, Santa Cruz de Tenerife",730,,2019-04-14,280000,0,3.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 23 de enero,0,0,2.0,1,0,,,1 planta,1,1,81415716,3,,Vilaflor,Calle Castaños," Calle Castaños , Vilaflor , Tenerife, Santa Cruz de Tenerife ",,"Tenerife, Santa Cruz de Tenerife",1700,155,2019-04-14,201000,1,3.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Anuncio actualizado el 9 de abril,0,0,2.0,0,0,,,,1,0,81182312,7,,Vilaflor,," , Vilaflor , Tenerife, Santa Cruz de Tenerife ",,"Tenerife, Santa Cruz de Tenerife",1006,,2019-04-14,395000,1,3.0,1,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 13 de abril,0,0,2.0,0,0,,inmueble exento,,0,0,82302230,3,,Vilaflor,," , Vilaflor , Tenerife, Santa Cruz de Tenerife ",,"Tenerife, Santa Cruz de Tenerife",37000,120,2019-04-14,895000,0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 6 de marzo,0,0,2.0,1,0,1997,en trámite,1 planta,0,1,39420861,7,,Vilaflor,Urb. Vilaflor," Urb. Vilaflor , Vilaflor , Tenerife, Santa Cruz de Tenerife ",,"Tenerife, Santa Cruz de Tenerife",1700,,2019-04-14,195000,0,3.0,0,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 23 de enero,0,0,2.0,0,1,,,1 planta,0,1,81415079,14,,Vilaflor,," , Vilaflor , Tenerife, Santa Cruz de Tenerife ",,"Tenerife, Santa Cruz de Tenerife",10000,187,2019-04-14,610000,0,2.0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 13 de abril,0,0,1.0,0,0,2002,en trámite,,0,1,82309845,3,,Vilaflor,Carretera del Hoyo," Carretera del Hoyo , Vilaflor , Tenerife, Santa Cruz de Tenerife ",,"Tenerife, Santa Cruz de Tenerife",5000,249,2019-04-14,190598,0,2.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Anuncio actualizado el 10 de abril,0,0,1.0,1,0,2008,en trámite,1 planta,0,1,84641782,11,,Vilaflor,Camino Real," Camino Real , Vilaflor , Tenerife, Santa Cruz de Tenerife ",,"Tenerife, Santa Cruz de Tenerife",4090,90,2019-04-14,420000,0,2.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 6 de febrero,0,0,1.0,0,0,,,,1,1,81445875,14,,Vilaflor,," , Vilaflor , Tenerife, Santa Cruz de Tenerife ",,"Tenerife, Santa Cruz de Tenerife",733,205,2019-04-14,316000,0,2.0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de febrero,0,0,2.0,0,1,,en trámite,2 plantas,0,1,36006947,4,,Vilaflor,Plaza de la Iglesia," Plaza de la Iglesia , Vilaflor , Tenerife, Santa Cruz de Tenerife ",,"Tenerife, Santa Cruz de Tenerife",730,,2019-04-14,280000,0,3.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 12 de abril,0,0,3.0,0,0,,no indicado,,0,0,85050836,7,,Vilaflor,," , Vilaflor , Tenerife, Santa Cruz de Tenerife ",,"Tenerife, Santa Cruz de Tenerife",290,288,2019-04-14,285000,0,3.0,1,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 23 de abril,0,0,2.0,1,0,1999,,1 planta,1,1,39700628,0,,Vilaflor,Urb. VILAFLOR," Camino LOS CORTADOS s/n , Urb. VILAFLOR , Vilaflor , Tenerife, Santa Cruz de Tenerife ",Camino LOS CORTADOS s/n,"Tenerife, Santa Cruz de Tenerife",1700,130,2019-04-14,199500,0,3.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Anuncio actualizado el 26 de marzo,0,0,8.0,0,0,1998,,3 plantas,1,1,84819709,7,,Vilaflor,"Calle Santo Domingo, 14"," Calle Santo Domingo, 14 , Vilaflor , Tenerife, Santa Cruz de Tenerife ",,"Tenerife, Santa Cruz de Tenerife",90,450,2019-04-14,475000,1,8.0,1,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 9 de abril,0,1,1.0,1,0,,,,0,0,84990208,7,,Vilaflor,," , Vilaflor , Tenerife, Santa Cruz de Tenerife ",,"Tenerife, Santa Cruz de Tenerife",409,349,2019-04-14,380000,0,3.0,0,0,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ad_last_update,air_conditioner,balcony,0.0,built_in_wardrobe,chimney,construct_date,energetic_certif,floor,1,garden,house_id,13,lift,loc_city,loc_district,loc_full,loc_neigh,loc_zone,m2_real,m2_useful,obtention_date,price,reduced_mobility,0.0,storage_room,swimming_pool,terrace,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Anuncio actualizado el 1 de abril,0,0,3.0,0,0,,en trámite,,1,0,84124565,7,,Tegueste,," , Tegueste , Tenerife, Santa Cruz de Tenerife ",,"Tenerife, Santa Cruz de Tenerife",166,148,2019-04-14,210000,0,4.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,2.0,0,0,,no indicado,bajo exterior,1,0,82493761,1,0,Tegueste,"Camino Viejo, 3"," Camino Viejo, 3 , Tegueste , Tenerife, Santa Cruz de Tenerife ",,"Tenerife, Santa Cruz de Tenerife",96,,2019-04-14,107000,0,3.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,4.0,1,0,,no indicado,3 plantas,0,0,1656473,11,,Tegueste,"Calle los Pobres, 47"," Calle los Pobres, 47 , Tegueste , Tenerife, Santa Cruz de Tenerife ",,"Tenerife, Santa Cruz de Tenerife",200,170,2019-04-14,230000,0,3.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,1,1,4.0,1,0,,no indicado,2 plantas,1,1,40304962,0,,Tegueste,"Calle Subida Fray Lucas, 2"," Calle Subida Fray Lucas, 2 , Tegueste , Tenerife, Santa Cruz de Tenerife ",,"Tenerife, Santa Cruz de Tenerife",1477,,2019-04-14,890000,0,4.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 25 de marzo,0,0,3.0,0,0,,no indicado,,1,0,84804498,0,,Tegueste,"Calle los Pobres, 1"," Calle los Pobres, 1 , Tegueste , Tenerife, Santa Cruz de Tenerife ",,"Tenerife, Santa Cruz de Tenerife",170,,2019-04-14,160000,0,3.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 27 de septiembre,0,0,2.0,0,0,1970,,bajo,0,0,82113621,1,0,Tegueste,," , Tegueste , Tenerife, Santa Cruz de Tenerife ",,"Tenerife, Santa Cruz de Tenerife",112,98,2019-04-14,110000,0,4.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 24 de marzo,0,0,1.0,0,0,,en trámite,1 planta,1,0,40486411,3,,Tegueste,"Carretera de las Canteras a Pedro Alvarez, 13"," Carretera de las Canteras a Pedro Alvarez, 13 , Tegueste , Tenerife, Santa Cruz de Tenerife ",,"Tenerife, Santa Cruz de Tenerife",3000,,2019-04-14,350000,0,2.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 26 de febrero,0,0,1.0,0,0,,no indicado,planta 2ª exterior,1,0,28146902,8,0,Tegueste,"Calle Mederos, 33"," Calle Mederos, 33 , Tegueste , Tenerife, Santa Cruz de Tenerife ",,"Tenerife, Santa Cruz de Tenerife",70,,2019-04-14,165000,0,2.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 21 de marzo,0,0,1.0,0,0,,no indicado,,0,0,84356379,14,,Tegueste,," , Tegueste , Tenerife, Santa Cruz de Tenerife ",,"Tenerife, Santa Cruz de Tenerife",6855,,2019-04-14,180000,0,1.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de abril,1,1,8.0,1,0,2006,en trámite,2 plantas,1,1,84603046,0,,Tegueste,," , Tegueste , Tenerife, Santa Cruz de Tenerife ",,"Tenerife, Santa Cruz de Tenerife",1274,,2019-04-14,1200000,0,10.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,0,0,3.0,1,0,,en trámite,,1,1,37444252,7,,Tegueste,," , Tegueste , Tenerife, Santa Cruz de Tenerife ",,"Tenerife, Santa Cruz de Tenerife",13500,330,2019-04-14,350000,0,7.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 20 de febrero,0,0,3.0,0,0,,en trámite,,0,0,84369893,11,,Tegueste,," , Tegueste , Tenerife, Santa Cruz de Tenerife ",,"Tenerife, Santa Cruz de Tenerife",200,,2019-04-14,275000,0,4.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
