ad_last_update,air_conditioner,balcony,bath_num,built_in_wardrobe,chimney,construct_date,energetic_certif,floor,garage,garden,house_id,house_type,lift,loc_city,loc_district,loc_full,loc_neigh,loc_zone,m2_real,m2_useful,obtention_date,price,reduced_mobility,room_num,storage_room,swimming_pool,terrace,condition_condition,condition_promoción de obra nueva,condition_segunda mano/buen estado,condition_segunda mano/para reformar,heating_calefacción central,heating_calefacción central: bomba de frío/calor,heating_calefacción central: eléctrica,heating_calefacción central: gas,heating_calefacción central: gas natural,heating_calefacción central: gasoil,heating_calefacción individual,heating_calefacción individual: bomba de frío/calor,heating_calefacción individual: eléctrica,heating_calefacción individual: gas,heating_calefacción individual: gas natural,heating_calefacción individual: gas propano/butano,heating_calefacción individual: gasoil,heating_heating,heating_no dispone de calefacción,heating_no dispone de calefacción: eléctrica,orientation_este,"orientation_este, oeste",orientation_norte,"orientation_norte, este","orientation_norte, este, oeste","orientation_norte, oeste","orientation_norte, sur","orientation_norte, sur, este","orientation_norte, sur, este, oeste","orientation_norte, sur, oeste",orientation_oeste,orientation_orientation,orientation_sur,"orientation_sur, este","orientation_sur, este, oeste","orientation_sur, oeste"
Anuncio actualizado el 5 de abril,1,1,1.0,0,0,1981,,planta 3ª,0,0,84687014,1,0,Palma de Mallorca,Distrito Son Ferriol - Sant Jordi," , Barrio Son Ferriol , Distrito Son Ferriol - Sant Jordi , Palma de Mallorca , Mallorca, Balears (Illes) ",Barrio Son Ferriol,"Mallorca, Balears (Illes)",103,95,2019-04-08,174000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 1 de abril,1,0,2.0,1,0,2004,en trámite,planta 1ª exterior,1,0,84229549,1,1,Palma de Mallorca,Distrito Son Ferriol - Sant Jordi," Calle de Castellitx, 48 , Barrio Son Gual , Distrito Son Ferriol - Sant Jordi , Palma de Mallorca , Mallorca, Balears (Illes) ",Barrio Son Gual,"Mallorca, Balears (Illes)",138,126,2019-04-08,270000,0,3.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Anuncio actualizado el 1 de abril,1,1,3.0,1,0,,,2 plantas,0,1,84629736,8,,Palma de Mallorca,Distrito Son Ferriol - Sant Jordi," Son Ferriol , Barrio Son Ferriol , Distrito Son Ferriol - Sant Jordi , Palma de Mallorca , Mallorca, Balears (Illes) ",Barrio Son Ferriol,"Mallorca, Balears (Illes)",200,160,2019-04-08,390000,1,5.0,0,0,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 1 de abril,1,0,3.0,1,0,2004,en trámite,planta 2ª exterior,1,1,84642655,5,1,Palma de Mallorca,Distrito Son Ferriol - Sant Jordi," Calle Castellitx , Barrio Son Gual , Distrito Son Ferriol - Sant Jordi , Palma de Mallorca , Mallorca, Balears (Illes) ",Barrio Son Gual,"Mallorca, Balears (Illes)",135,126,2019-04-08,360000,1,3.0,1,1,1,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 4 de abril,0,0,3.0,1,0,,en trámite,,0,1,83351682,3,,Palma de Mallorca,Distrito Son Ferriol - Sant Jordi," , Barrio Son Ferriol , Distrito Son Ferriol - Sant Jordi , Palma de Mallorca , Mallorca, Balears (Illes) ",Barrio Son Ferriol,"Mallorca, Balears (Illes)",160,,2019-04-08,370000,0,5.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ad_last_update,air_conditioner,balcony,0.0,built_in_wardrobe,chimney,construct_date,energetic_certif,floor,1,garden,house_id,14,lift,loc_city,loc_district,loc_full,loc_neigh,loc_zone,m2_real,m2_useful,obtention_date,price,reduced_mobility,0.0,storage_room,swimming_pool,terrace,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Anuncio actualizado el 16 de octubre,0,0,2.0,1,0,1997,en trámite,2 plantas,1,1,34570595,2,,Palma de Mallorca,Distrito Sa Indiotería - Son Castelló," Urb. SON SARDINA , Barrio Sa Indiotería - Son Castelló , Distrito Sa Indiotería - Son Castelló , Palma de Mallorca , Mallorca, Balears (Illes) ",Barrio Sa Indiotería - Son Castelló,"Mallorca, Balears (Illes)",2260,266,2019-04-08,525000,0,3.0,1,1,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
más de 5 meses sin actualizar,1,0,2.0,1,0,,no indicado,planta 2ª exterior,0,0,29158163,1,1,Palma de Mallorca,Distrito Sa Indiotería - Son Castelló," Avenida Gaspar Bennazar, 15 , Barrio Sa Indiotería - Son Castelló , Distrito Sa Indiotería - Son Castelló , Palma de Mallorca , Mallorca, Balears (Illes) ",Barrio Sa Indiotería - Son Castelló,"Mallorca, Balears (Illes)",126,,2019-04-08,260000,0,4.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 14 de febrero,1,0,2.0,0,0,,no indicado,,0,1,84285163,3,,Palma de Mallorca,Distrito Sa Indiotería - Son Castelló," , Barrio Sa Indiotería - Son Castelló , Distrito Sa Indiotería - Son Castelló , Palma de Mallorca , Mallorca, Balears (Illes) ",Barrio Sa Indiotería - Son Castelló,"Mallorca, Balears (Illes)",1100,,2019-04-08,360000,0,4.0,1,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,1,1,3.0,1,0,,,planta 3ª exterior,0,1,81991650,0,0,Palma de Mallorca,Distrito Sa Indiotería - Son Castelló," Plaza de Miquel Riera i Perelló, 1 , Urb. S'indioteria , Barrio Sa Indiotería - Son Castelló , Distrito Sa Indiotería - Son Castelló , Palma de Mallorca , Mallorca, Balears (Illes) ",Barrio Sa Indiotería - Son Castelló,"Mallorca, Balears (Illes)",90,,2019-04-08,315000,0,3.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 20 de marzo,0,0,2.0,0,0,,en trámite,planta 1ª exterior,0,0,84734774,1,1,Palma de Mallorca,Distrito Sa Indiotería - Son Castelló," Calle Gremi de Tintorers, 24 , Barrio Sa Indiotería - Son Castelló , Distrito Sa Indiotería - Son Castelló , Palma de Mallorca , Mallorca, Balears (Illes) ",Barrio Sa Indiotería - Son Castelló,"Mallorca, Balears (Illes)",120,,2019-04-08,670000,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 9 de marzo,0,0,6.0,0,0,1920,en trámite,2 plantas,0,1,39858535,7,,Palma de Mallorca,Distrito Sa Indiotería - Son Castelló," , Barrio Sa Indiotería - Son Castelló , Distrito Sa Indiotería - Son Castelló , Palma de Mallorca , Mallorca, Balears (Illes) ",Barrio Sa Indiotería - Son Castelló,"Mallorca, Balears (Illes)",49034,,2019-04-08,1000000,0,6.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,1.0,0,0,,en trámite,,0,0,28731129,2,,Palma de Mallorca,Distrito Sa Indiotería - Son Castelló," Carretera Sóller, 1 , Barrio Sa Indiotería - Son Castelló , Distrito Sa Indiotería - Son Castelló , Palma de Mallorca , Mallorca, Balears (Illes) ",Barrio Sa Indiotería - Son Castelló,"Mallorca, Balears (Illes)",250,,2019-04-08,980000,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 25 de enero,0,0,3.0,0,0,1900,en trámite,2 plantas,0,0,82728423,7,,Palma de Mallorca,Distrito Sa Indiotería - Son Castelló," , Barrio Sa Indiotería - Son Castelló , Distrito Sa Indiotería - Son Castelló , Palma de Mallorca , Mallorca, Balears (Illes) ",Barrio Sa Indiotería - Son Castelló,"Mallorca, Balears (Illes)",8500,,2019-04-08,945000,0,6.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 14 de enero,0,0,2.0,0,1,,,,0,1,83676149,7,,Palma de Mallorca,Distrito Sa Indiotería - Son Castelló," Ma-11, 228 , Barrio Sa Indiotería - Son Castelló , Distrito Sa Indiotería - Son Castelló , Palma de Mallorca , Mallorca, Balears (Illes) ",Barrio Sa Indiotería - Son Castelló,"Mallorca, Balears (Illes)",12500,150,2019-04-08,650000,0,2.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 22 de enero,0,0,1.0,0,0,,no indicado,planta 3ª exterior,1,0,27956203,5,0,Palma de Mallorca,Distrito Sa Indiotería - Son Castelló," Calle Cambrils, 6 , Barrio Sa Indiotería - Son Castelló , Distrito Sa Indiotería - Son Castelló , Palma de Mallorca , Mallorca, Balears (Illes) ",Barrio Sa Indiotería - Son Castelló,"Mallorca, Balears (Illes)",95,,2019-04-08,235000,0,3.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,1.0,0,0,,no indicado,,1,0,82490887,2,,Palma de Mallorca,Distrito Sa Indiotería - Son Castelló," Camino Can Gaietá, 30 , Barrio Sa Indiotería - Son Castelló , Distrito Sa Indiotería - Son Castelló , Palma de Mallorca , Mallorca, Balears (Illes) ",Barrio Sa Indiotería - Son Castelló,"Mallorca, Balears (Illes)",440,,2019-04-08,290000,0,5.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 8 de noviembre,1,0,2.0,0,0,,en trámite,,0,1,81313794,7,,Palma de Mallorca,Distrito Sa Indiotería - Son Castelló," , Barrio Sa Indiotería - Son Castelló , Distrito Sa Indiotería - Son Castelló , Palma de Mallorca , Mallorca, Balears (Illes) ",Barrio Sa Indiotería - Son Castelló,"Mallorca, Balears (Illes)",1100,,2019-04-08,360000,0,4.0,1,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 21 de septiembre,1,0,2.0,1,0,2013,en trámite,planta 4ª exterior,1,1,40130979,5,1,Palma de Mallorca,Distrito Sa Indiotería - Son Castelló," Urb. Centro , Barrio Sa Indiotería - Son Castelló , Distrito Sa Indiotería - Son Castelló , Palma de Mallorca , Mallorca, Balears (Illes) ",Barrio Sa Indiotería - Son Castelló,"Mallorca, Balears (Illes)",132,,2019-04-08,780000,0,3.0,0,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 10 de diciembre,0,1,2.0,1,0,,en trámite,planta 4ª exterior,0,0,82091968,1,0,Palma de Mallorca,Distrito Sa Indiotería - Son Castelló," Carretera Carrtera vieja de Bunyola 07009 , Urb. Sa Indioteria , Barrio Sa Indiotería - Son Castelló , Distrito Sa Indiotería - Son Castelló , Palma de Mallorca , Mallorca, Balears (Illes) ",Barrio Sa Indiotería - Son Castelló,"Mallorca, Balears (Illes)",90,,2019-04-08,158000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 15 de febrero,0,0,1.0,0,0,1971,en trámite,planta 5ª exterior,0,0,40100048,1,1,Palma de Mallorca,Distrito Sa Indiotería - Son Castelló," carrtera vieja de Bunyola, 69 , Urb. LA INDIOTERIA , Barrio Sa Indiotería - Son Castelló , Distrito Sa Indiotería - Son Castelló , Palma de Mallorca , Mallorca, Balears (Illes) ",Barrio Sa Indiotería - Son Castelló,"Mallorca, Balears (Illes)",75,,2019-04-08,162000,0,3.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 23 de agosto,1,0,3.0,1,1,,en trámite,2 plantas,1,1,34213461,7,,Palma de Mallorca,Distrito Sa Indiotería - Son Castelló," , Barrio Sa Indiotería - Son Castelló , Distrito Sa Indiotería - Son Castelló , Palma de Mallorca , Mallorca, Balears (Illes) ",Barrio Sa Indiotería - Son Castelló,"Mallorca, Balears (Illes)",40000,,2019-04-08,900000,0,7.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 7 de septiembre,1,0,3.0,1,0,,en trámite,2 plantas,1,1,34590931,2,,Palma de Mallorca,Distrito Sa Indiotería - Son Castelló," , Barrio Sa Indiotería - Son Castelló , Distrito Sa Indiotería - Son Castelló , Palma de Mallorca , Mallorca, Balears (Illes) ",Barrio Sa Indiotería - Son Castelló,"Mallorca, Balears (Illes)",600,,2019-04-08,675000,0,4.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 26 de febrero,0,1,2.0,1,0,1973,en trámite,planta 4ª exterior,0,0,84422852,1,0,Palma de Mallorca,Distrito Sa Indiotería - Son Castelló," Eduardo Urgorri , Barrio Sa Indiotería - Son Castelló , Distrito Sa Indiotería - Son Castelló , Palma de Mallorca , Mallorca, Balears (Illes) ",Barrio Sa Indiotería - Son Castelló,"Mallorca, Balears (Illes)",115,108,2019-04-08,173900,0,4.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 20 de junio,0,0,6.0,0,1,,no indicado,2 plantas,1,0,81440699,7,,Palma de Mallorca,Distrito Sa Indiotería - Son Castelló," SON SARDINA s/n , Barrio Sa Indiotería - Son Castelló , Distrito Sa Indiotería - Son Castelló , Palma de Mallorca , Mallorca, Balears (Illes) ",Barrio Sa Indiotería - Son Castelló,"Mallorca, Balears (Illes)",185000,,2019-04-08,3500000,0,8.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 15 de marzo,0,0,2.0,1,0,1990,en trámite,,0,1,40330708,3,,Palma de Mallorca,Distrito Sa Indiotería - Son Castelló," , Barrio Sa Indiotería - Son Castelló , Distrito Sa Indiotería - Son Castelló , Palma de Mallorca , Mallorca, Balears (Illes) ",Barrio Sa Indiotería - Son Castelló,"Mallorca, Balears (Illes)",363,,2019-04-08,298000,0,3.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 14 de marzo,0,1,4.0,0,0,1885,en trámite,2 plantas,0,0,36959724,3,,Palma de Mallorca,Distrito Sa Indiotería - Son Castelló," , Barrio Sa Indiotería - Son Castelló , Distrito Sa Indiotería - Son Castelló , Palma de Mallorca , Mallorca, Balears (Illes) ",Barrio Sa Indiotería - Son Castelló,"Mallorca, Balears (Illes)",8300,,2019-04-08,850000,0,9.0,0,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 5 de abril,0,1,3.0,1,0,2008,,2 plantas,1,0,25138811,6,,Palma de Mallorca,Distrito Sa Indiotería - Son Castelló," Calle de Francisco Pare Bonafe, 1 , Barrio Sa Indiotería - Son Castelló , Distrito Sa Indiotería - Son Castelló , Palma de Mallorca , Mallorca, Balears (Illes) ",Barrio Sa Indiotería - Son Castelló,"Mallorca, Balears (Illes)",225,120,2019-04-08,327500,0,4.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 19 de octubre,0,0,2.0,0,0,,en trámite,,0,0,32601496,3,,Palma de Mallorca,Distrito Sa Indiotería - Son Castelló," , Barrio Sa Indiotería - Son Castelló , Distrito Sa Indiotería - Son Castelló , Palma de Mallorca , Mallorca, Balears (Illes) ",Barrio Sa Indiotería - Son Castelló,"Mallorca, Balears (Illes)",400,,2019-04-08,2000000,0,4.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 3 de diciembre,1,1,2.0,1,0,1973,en trámite,planta 4ª exterior,0,0,83381364,5,0,Palma de Mallorca,Distrito Sa Indiotería - Son Castelló," , Barrio Sa Indiotería - Son Castelló , Distrito Sa Indiotería - Son Castelló , Palma de Mallorca , Mallorca, Balears (Illes) ",Barrio Sa Indiotería - Son Castelló,"Mallorca, Balears (Illes)",99,85,2019-04-08,160000,0,3.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 21 de marzo,1,0,4.0,0,0,1860,en trámite,3 plantas,1,1,84196560,2,,Palma de Mallorca,Distrito Sa Indiotería - Son Castelló," , Barrio Sa Indiotería - Son Castelló , Distrito Sa Indiotería - Son Castelló , Palma de Mallorca , Mallorca, Balears (Illes) ",Barrio Sa Indiotería - Son Castelló,"Mallorca, Balears (Illes)",100000,384,2019-04-08,780000,0,8.0,1,0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 31 de marzo,1,0,2.0,1,0,,en trámite,bajo exterior,1,0,82605184,1,1,Palma de Mallorca,Distrito Sa Indiotería - Son Castelló," Calle de Sant Marc, 9 , Barrio Sa Indiotería - Son Castelló , Distrito Sa Indiotería - Son Castelló , Palma de Mallorca , Mallorca, Balears (Illes) ",Barrio Sa Indiotería - Son Castelló,"Mallorca, Balears (Illes)",100,,2019-04-08,299000,0,3.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 19 de septiembre,1,0,3.0,1,0,,en trámite,2 plantas,1,1,82239661,2,,Palma de Mallorca,Distrito Sa Indiotería - Son Castelló," , Barrio Sa Indiotería - Son Castelló , Distrito Sa Indiotería - Son Castelló , Palma de Mallorca , Mallorca, Balears (Illes) ",Barrio Sa Indiotería - Son Castelló,"Mallorca, Balears (Illes)",1760,380,2019-04-08,750000,0,4.0,1,1,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 4 de abril,0,1,2.0,0,0,2003,en trámite,,1,0,84814806,5,,Palma de Mallorca,Distrito Sa Indiotería - Son Castelló," , Barrio Sa Indiotería - Son Castelló , Distrito Sa Indiotería - Son Castelló , Palma de Mallorca , Mallorca, Balears (Illes) ",Barrio Sa Indiotería - Son Castelló,"Mallorca, Balears (Illes)",125,,2019-04-08,260000,0,3.0,1,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 2 de abril,1,0,3.0,1,0,2008,en trámite,,1,0,84854330,6,,Palma de Mallorca,Distrito Sa Indiotería - Son Castelló," , Barrio Sa Indiotería - Son Castelló , Distrito Sa Indiotería - Son Castelló , Palma de Mallorca , Mallorca, Balears (Illes) ",Barrio Sa Indiotería - Son Castelló,"Mallorca, Balears (Illes)",250,,2019-04-08,346500,1,4.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 16 de marzo,1,0,3.0,1,0,1887,en trámite,,0,1,83948423,2,,Palma de Mallorca,Distrito Sa Indiotería - Son Castelló," , Barrio Sa Indiotería - Son Castelló , Distrito Sa Indiotería - Son Castelló , Palma de Mallorca , Mallorca, Balears (Illes) ",Barrio Sa Indiotería - Son Castelló,"Mallorca, Balears (Illes)",1760,271,2019-04-08,780000,0,5.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 15 de octubre,1,0,1.0,1,0,1937,en trámite,,1,1,39081127,2,,Palma de Mallorca,Distrito Sa Indiotería - Son Castelló," Urb. LA INDIOTERIA , Barrio Sa Indiotería - Son Castelló , Distrito Sa Indiotería - Son Castelló , Palma de Mallorca , Mallorca, Balears (Illes) ",Barrio Sa Indiotería - Son Castelló,"Mallorca, Balears (Illes)",300,,2019-04-08,673000,0,3.0,0,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 2 de marzo,0,0,2.0,0,0,1960,no indicado,,1,1,83923413,12,,Palma de Mallorca,Distrito Sa Indiotería - Son Castelló," , Barrio Sa Indiotería - Son Castelló , Distrito Sa Indiotería - Son Castelló , Palma de Mallorca , Mallorca, Balears (Illes) ",Barrio Sa Indiotería - Son Castelló,"Mallorca, Balears (Illes)",3073,124,2019-04-08,319319,0,4.0,0,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 1 de noviembre,1,1,3.0,1,0,1950,en trámite,2 plantas,1,0,82760981,2,,Palma de Mallorca,Distrito Sa Indiotería - Son Castelló," , Barrio Sa Indiotería - Son Castelló , Distrito Sa Indiotería - Son Castelló , Palma de Mallorca , Mallorca, Balears (Illes) ",Barrio Sa Indiotería - Son Castelló,"Mallorca, Balears (Illes)",1730,310,2019-04-08,760000,1,5.0,1,0,1,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 15 de marzo,1,0,2.0,1,0,,no indicado,bajo,1,0,83847467,1,1,Palma de Mallorca,Distrito Sa Indiotería - Son Castelló," , Barrio Sa Indiotería - Son Castelló , Distrito Sa Indiotería - Son Castelló , Palma de Mallorca , Mallorca, Balears (Illes) ",Barrio Sa Indiotería - Son Castelló,"Mallorca, Balears (Illes)",85,80,2019-04-08,295000,1,3.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 1 de abril,0,0,4.0,0,1,1880,no indicado,,0,1,37713106,10,,Palma de Mallorca,Distrito Sa Indiotería - Son Castelló," , Barrio Sa Indiotería - Son Castelló , Distrito Sa Indiotería - Son Castelló , Palma de Mallorca , Mallorca, Balears (Illes) ",Barrio Sa Indiotería - Son Castelló,"Mallorca, Balears (Illes)",8000,,2019-04-08,900000,0,9.0,1,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 12 de junio,1,0,3.0,1,0,,en trámite,1 planta,1,1,40547085,2,,Palma de Mallorca,Distrito Sa Indiotería - Son Castelló," Urb. Son Pou Nou , Barrio Sa Indiotería - Son Castelló , Distrito Sa Indiotería - Son Castelló , Palma de Mallorca , Mallorca, Balears (Illes) ",Barrio Sa Indiotería - Son Castelló,"Mallorca, Balears (Illes)",15000,280,2019-04-08,725000,0,7.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 16 de diciembre,1,1,6.0,1,1,,no indicado,2 plantas,1,1,82376584,7,,Palma de Mallorca,Distrito Sa Indiotería - Son Castelló," Ma-11, 7 Km , Urb. So Na Pau , Barrio Sa Indiotería - Son Castelló , Distrito Sa Indiotería - Son Castelló , Palma de Mallorca , Mallorca, Balears (Illes) ",Barrio Sa Indiotería - Son Castelló,"Mallorca, Balears (Illes)",10074,,2019-04-08,1000000,0,7.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 14 de marzo,0,0,2.0,0,1,,en trámite,,0,1,84285206,7,,Palma de Mallorca,Distrito Sa Indiotería - Son Castelló," , Barrio Sa Indiotería - Son Castelló , Distrito Sa Indiotería - Son Castelló , Palma de Mallorca , Mallorca, Balears (Illes) ",Barrio Sa Indiotería - Son Castelló,"Mallorca, Balears (Illes)",3073,185,2019-04-08,290000,0,4.0,0,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 11 de marzo,0,0,4.0,0,1,,en trámite,3 plantas,1,1,31226517,7,,Palma de Mallorca,Distrito Sa Indiotería - Son Castelló," Camino dels reis , Barrio Sa Indiotería - Son Castelló , Distrito Sa Indiotería - Son Castelló , Palma de Mallorca , Mallorca, Balears (Illes) ",Barrio Sa Indiotería - Son Castelló,"Mallorca, Balears (Illes)",8300,750,2019-04-08,850000,0,10.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 12 de marzo,0,0,2.0,1,1,1960,en trámite,1 planta,1,1,83957771,7,,Palma de Mallorca,Distrito Sa Indiotería - Son Castelló," , Barrio Sa Indiotería - Son Castelló , Distrito Sa Indiotería - Son Castelló , Palma de Mallorca , Mallorca, Balears (Illes) ",Barrio Sa Indiotería - Son Castelló,"Mallorca, Balears (Illes)",3073,,2019-04-08,290000,0,4.0,1,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
