ad_last_update,air_conditioner,balcony,bath_num,built_in_wardrobe,chimney,construct_date,energetic_certif,floor,garage,garden,house_id,house_type,lift,loc_city,loc_district,loc_full,loc_neigh,loc_zone,m2_real,m2_useful,obtention_date,price,reduced_mobility,room_num,storage_room,swimming_pool,terrace,condition_condition,condition_promoción de obra nueva,condition_segunda mano/buen estado,condition_segunda mano/para reformar,heating_calefacción central,heating_calefacción central: gas,heating_calefacción individual,heating_calefacción individual: bomba de frío/calor,heating_calefacción individual: eléctrica,heating_calefacción individual: gas natural,heating_heating,heating_no dispone de calefacción,orientation_este,"orientation_este, oeste",orientation_norte,"orientation_norte, este","orientation_norte, este, oeste","orientation_norte, oeste","orientation_norte, sur","orientation_norte, sur, este","orientation_norte, sur, este, oeste","orientation_norte, sur, oeste",orientation_oeste,orientation_orientation,orientation_sur,"orientation_sur, este","orientation_sur, este, oeste","orientation_sur, oeste"
Anuncio actualizado el 8 de abril,1,0,2.0,1,0,,no indicado,planta 4ª exterior,1,1,26038012,7,1,Castellar-Oliveral,"Calle Periodista Matoses, 19"," Calle Periodista Matoses, 19 , Castellar-Oliveral , Valencia, València ",,"Valencia, València",160,154,2019-04-14,330000,0,4.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 8 de abril,1,1,4.0,1,0,,no indicado,bajo exterior,0,0,26152934,7,0,Castellar-Oliveral,"Campana, 21"," Campana, 21 , Castellar-Oliveral , Valencia, València ",,"Valencia, València",320,300,2019-04-14,285000,0,5.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 8 de abril,0,0,2.0,1,0,,no indicado,planta 4ª exterior,0,0,31078869,2,1,La Torre,"Avenida real de madrid, 139"," Avenida real de madrid, 139 , La Torre , Valencia, València ",,"Valencia, València",110,106,2019-04-14,150000,0,4.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 13 de noviembre,1,0,2.0,1,0,,,planta 3ª exterior,1,0,33308263,2,1,Castellar-Oliveral,"Calle del pic caroig, 24"," Calle del pic caroig, 24 , Castellar-Oliveral , Valencia, València ",,"Valencia, València",100,93,2019-04-14,160000,0,3.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 26 de febrero,1,0,1.0,1,0,,en trámite,planta 3ª exterior,0,1,36129449,2,0,La Torre,Urb. Barrio la Torre," Plaza Castillo Jérica, 6 , Urb. Barrio la Torre , La Torre , Valencia, València ","Plaza Castillo Jérica, 6","Valencia, València",80,70,2019-04-14,75000,0,2.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 8 de abril,0,0,0.0,0,0,,no indicado,bajo exterior,0,0,38213197,2,0,La Torre,"Calle Pedro de Luna, 5"," Calle Pedro de Luna, 5 , La Torre , Valencia, València ",,"Valencia, València",110,,2019-04-14,49000,0,1.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 26 de marzo,1,1,2.0,1,0,2010,,planta 1ª exterior,0,1,35245774,2,1,Castellar-Oliveral,"Avenida de Ruiz I Comes Doctor, 46"," Avenida de Ruiz I Comes Doctor, 46 , Castellar-Oliveral , Valencia, València ",,"Valencia, València",138,125,2019-04-14,206000,1,3.0,0,0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 2 de abril,0,0,1.0,0,0,,,planta 3ª,0,0,36532860,2,0,La Torre,Calle castillo cullera," Calle castillo cullera , La Torre , Valencia, València ",,"Valencia, València",68,,2019-04-14,32795,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 23 de marzo,0,0,1.0,0,0,,no indicado,,0,0,36815722,2,1,Castellar-Oliveral,Calle del doctor ricardo aparisi," Calle del doctor ricardo aparisi , Castellar-Oliveral , Valencia, València ",,"Valencia, València",68,,2019-04-14,98270,0,2.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 23 de marzo,1,0,1.0,0,0,,no indicado,,0,0,82359766,2,1,Castellar-Oliveral,Calle d'Ador," Calle d'Ador , Castellar-Oliveral , Valencia, València ",,"Valencia, València",99,,2019-04-14,98000,0,4.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 23 de marzo,0,0,1.0,0,0,,no indicado,,0,0,82843876,2,,Castellar-Oliveral,Calle d'Ador," Calle d'Ador , Castellar-Oliveral , Valencia, València ",,"Valencia, València",78,,2019-04-14,47000,0,3.0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 20 de marzo,0,0,1.0,0,0,1964,en trámite,planta 2ª exterior,0,0,84495087,2,0,Castellar-Oliveral,"Calle del Escultor Federico Siurana, Valencia"," Calle del Escultor Federico Siurana, Valencia , Castellar-Oliveral , Valencia, València ",,"Valencia, València",85,,2019-04-14,78000,0,3.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 28 de marzo,0,0,2.0,1,0,2004,en trámite,planta 4ª exterior,1,0,84581554,7,1,Castellar-Oliveral,Calle de Agustín Velarte Morte," Calle de Agustín Velarte Morte , Castellar-Oliveral , Valencia, València ",,"Valencia, València",155,120,2019-04-14,225000,0,3.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Anuncio actualizado el 22 de enero,1,0,2.0,1,0,,en trámite,planta 12ª exterior,1,0,36330607,2,1,La Torre,," , La Torre , Valencia, València ",,"Valencia, València",110,100,2019-04-14,170000,0,3.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de abril,1,1,2.0,1,0,,no indicado,planta 5ª exterior,0,0,84729355,2,1,Castellar-Oliveral,"Avenida del Doctor Ruiz I Comes, 86"," Avenida del Doctor Ruiz I Comes, 86 , Castellar-Oliveral , Valencia, València ",,"Valencia, València",107,,2019-04-14,125000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 2 de marzo,1,0,2.0,1,0,2008,en trámite,planta 4ª exterior,1,0,38153698,2,1,La Torre,Calle Pintor Joan Miró," Calle Pintor Joan Miró , La Torre , Valencia, València ",,"Valencia, València",117,100,2019-04-14,136000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 26 de octubre,0,0,2.0,0,0,1957,en trámite,planta 4ª exterior,0,0,82471766,2,0,La Torre,Plaza CASTILLO DE JERICA," Plaza CASTILLO DE JERICA , La Torre , Valencia, València ",,"Valencia, València",80,74,2019-04-14,71000,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 29 de septiembre,1,1,2.0,1,0,1982,en trámite,planta 5ª exterior,0,0,82554318,2,1,La Torre,Calle argal de palancia," Calle argal de palancia , La Torre , Valencia, València ",,"Valencia, València",110,100,2019-04-14,150000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 11 de enero,1,1,2.0,1,0,1996,en trámite,planta 3ª exterior,1,0,83813832,7,1,Forn de Alcedo,MOLI DE PALA," MOLI DE PALA , Forn de Alcedo , Valencia, València ",,"Valencia, València",108,96,2019-04-14,145000,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 20 de febrero,1,0,1.0,1,0,1976,no indicado,planta 2ª exterior,0,0,34423946,2,1,La Torre,Calle ALEXANDRE LABORDE," Calle ALEXANDRE LABORDE , La Torre , Valencia, València ",,"Valencia, València",80,70,2019-04-14,73000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 2 de mayo,0,1,1.0,0,0,1970,,planta 2ª exterior,0,0,40289951,2,0,Forn de Alcedo,Calle RIO GABRIEL," Calle RIO GABRIEL , Forn de Alcedo , Valencia, València ",,"Valencia, València",85,80,2019-04-14,52000,0,4.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 29 de enero,0,1,1.0,1,0,,en trámite,planta 1ª exterior,0,0,84068795,2,0,Castellar-Oliveral,Calle Benicasim," Calle Benicasim , Castellar-Oliveral , Valencia, València ",,"Valencia, València",70,,2019-04-14,63000,0,3.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 6 de marzo,0,1,2.0,0,0,1942,en trámite,,0,0,39696629,0,,Castellar-Oliveral,," , Castellar-Oliveral , Valencia, València ",,"Valencia, València",235,,2019-04-14,215000,0,3.0,1,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de septiembre,0,0,1.0,0,0,,en trámite,planta 1ª exterior,0,0,81742906,2,1,La Torre,hellin," hellin , La Torre , Valencia, València ",,"Valencia, València",77,,2019-04-14,65000,1,3.0,0,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 22 de febrero,1,0,1.0,0,0,,en trámite,planta 1ª,0,0,84057453,2,1,Castellar-Oliveral,Calle d'Ador," Calle d'Ador , Castellar-Oliveral , Valencia, València ",,"Valencia, València",70,,2019-04-14,65000,0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 8 de abril,0,1,1.0,0,0,1966,,planta 4ª exterior,0,0,84774088,2,0,La Torre,Calle Benidoleig," Calle Benidoleig , La Torre , Valencia, València ",,"Valencia, València",88,83,2019-04-14,62000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de abril,0,1,2.0,1,0,,en trámite,planta 12ª exterior,1,0,37330211,2,1,La Torre,," , La Torre , Valencia, València ",,"Valencia, València",80,,2019-04-14,139000,0,2.0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 30 de octubre,1,0,1.0,1,0,,en trámite,planta 5ª exterior,0,0,37990893,2,1,Castellar-Oliveral,"Calle de José Siurana, 16"," Calle de José Siurana, 16 , Castellar-Oliveral , Valencia, València ",,"Valencia, València",102,,2019-04-14,88000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 28 de febrero,0,0,1.0,1,0,,en trámite,bajo exterior,0,0,38883208,2,0,La Torre,," , La Torre , Valencia, València ",,"Valencia, València",120,,2019-04-14,366000,0,3.0,1,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Anuncio actualizado el 27 de noviembre,0,0,1.0,0,0,1969,en trámite,planta 1ª exterior,0,0,39391789,2,0,Castellar-Oliveral,"Calle de Vicent Puchol, 11"," Calle de Vicent Puchol, 11 , Castellar-Oliveral , Valencia, València ",,"Valencia, València",81,,2019-04-14,49500,0,4.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 15 de julio,1,0,1.0,0,1,1920,en trámite,3 plantas,0,0,81420881,3,,Castellar-Oliveral,"Calle Principal, 65"," Calle Principal, 65 , Castellar-Oliveral , Valencia, València ",,"Valencia, València",141,,2019-04-14,215000,0,4.0,0,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 2 de enero,1,0,2.0,1,0,2009,en trámite,entreplanta exterior,1,0,83722371,2,1,La Torre,," , La Torre , Valencia, València ",,"Valencia, València",150,,2019-04-14,115000,0,2.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,1,0,1.0,1,0,,,planta 3ª,0,0,83812827,2,1,Castellar-Oliveral,," , Castellar-Oliveral , Valencia, València ",,"Valencia, València",99,84,2019-04-14,98000,0,4.0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 15 de febrero,1,1,1.0,0,0,1970,en trámite,planta 1ª exterior,0,0,83958777,2,0,Castellar-Oliveral,"Ador, 47"," Ador, 47 , Castellar-Oliveral , Valencia, València ",,"Valencia, València",79,,2019-04-14,65000,1,3.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de marzo,0,0,1.0,0,0,1969,en trámite,planta 1ª exterior,0,0,84397428,2,0,Castellar-Oliveral,"Calle Ador, Valencia, 33"," Calle Ador, Valencia, 33 , Castellar-Oliveral , Valencia, València ",,"Valencia, València",105,,2019-04-14,70000,0,4.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 5 de abril,1,0,1.0,0,0,1974,,planta 2ª exterior,0,0,84471271,2,1,Castellar-Oliveral,," , Castellar-Oliveral , Valencia, València ",,"Valencia, València",70,60,2019-04-14,74500,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Anuncio actualizado el 10 de marzo,0,1,1.0,1,0,1965,no indicado,planta 5ª exterior,0,0,84471368,2,0,La Torre,," , La Torre , Valencia, València ",,"Valencia, València",83,72,2019-04-14,80000,0,3.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 17 de febrero,0,0,1.0,0,0,,no indicado,,0,0,38782529,2,,Castellar-Oliveral,Calle de Vicent Puchol," Calle de Vicent Puchol , Castellar-Oliveral , Valencia, València ",,"Valencia, València",116,,2019-04-14,109230,0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 17 de febrero,0,0,1.0,0,0,,no indicado,,0,0,38782548,2,,Castellar-Oliveral,Calle Principal," Calle Principal , Castellar-Oliveral , Valencia, València ",,"Valencia, València",108,,2019-04-14,92970,0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 5 de marzo,1,1,2.0,0,0,,en trámite,planta 1ª exterior,0,0,83620717,2,1,Castellar-Oliveral,," , Castellar-Oliveral , Valencia, València ",,"Valencia, València",140,,2019-04-14,206000,1,3.0,0,0,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 3 de enero,0,0,1.0,1,0,2013,no indicado,planta 9ª exterior,1,0,39038189,2,1,La Torre,," , La Torre , Valencia, València ",,"Valencia, València",80,66,2019-04-14,106200,1,2.0,1,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 23 de marzo,0,0,1.0,0,0,,,planta 3ª,0,0,37826020,2,0,La Torre,Calle castillo cullera," Calle castillo cullera , La Torre , Valencia, València ",,"Valencia, València",67,56,2019-04-14,32795,0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 29 de marzo,0,1,1.0,0,0,1961,en trámite,planta 2ª exterior,0,0,84854055,2,0,La Torre,"ALVAREZ DE SOTOMAYOR, 6"," ALVAREZ DE SOTOMAYOR, 6 , La Torre , Valencia, València ",,"Valencia, València",83,,2019-04-14,54200,0,4.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 18 de noviembre,0,0,1.0,1,0,,no indicado,planta 2ª exterior,0,0,1761152,2,0,La Torre,"Calle Castillo de Cullera, 7"," Calle Castillo de Cullera, 7 , La Torre , Valencia, València ",,"Valencia, València",110,85,2019-04-14,70000,0,4.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 14 de abril,1,1,1.0,1,0,1976,,planta 3ª exterior,0,0,39710986,2,1,Castellar-Oliveral,"Calle d'Ador, 14"," Calle d'Ador, 14 , Castellar-Oliveral , Valencia, València ",,"Valencia, València",99,84,2019-04-14,98000,1,4.0,1,0,0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 27 de marzo,0,0,1.0,0,0,,,planta 5ª,0,0,36556263,2,1,La Torre,Calle de maria ros," Calle de maria ros , La Torre , Valencia, València ",,"Valencia, València",78,,2019-04-14,79100,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 15 de julio,0,0,1.0,0,0,,,,0,0,81615387,2,1,Castellar-Oliveral,," , Castellar-Oliveral , Valencia, València ",,"Valencia, València",78,59,2019-04-14,98270,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 20 de agosto,0,0,1.0,0,0,,no indicado,planta 1ª exterior,0,0,30901802,2,1,La Torre,," , La Torre , Valencia, València ",,"Valencia, València",105,,2019-04-14,140000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 21 de febrero,0,0,2.0,1,0,,en trámite,2 plantas,0,0,82479082,1,,Castellar-Oliveral,," , Castellar-Oliveral , Valencia, València ",,"Valencia, València",250,,2019-04-14,220000,0,3.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 28 de marzo,0,1,1.0,1,0,,en trámite,planta 3ª exterior,0,0,84572952,2,0,La Torre,," , La Torre , Valencia, València ",,"Valencia, València",80,,2019-04-14,47000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 8 de abril,0,1,1.0,1,0,1967,en trámite,planta 2ª exterior,0,0,28404745,2,0,Castellar-Oliveral,"Calle Ador, 37"," Calle Ador, 37 , Castellar-Oliveral , Valencia, València ",,"Valencia, València",95,85,2019-04-14,75000,0,4.0,1,0,0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 5 de diciembre,1,1,2.0,1,0,1975,en trámite,planta 5ª exterior,0,0,81576926,2,1,Forn de Alcedo,Calle GUADALQUIVIR," Calle GUADALQUIVIR , Forn de Alcedo , Valencia, València ",,"Valencia, València",120,108,2019-04-14,100000,0,4.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de febrero,0,0,1.0,0,0,1957,en trámite,bajo exterior,0,0,83454520,2,0,La Torre,"Calle Castillo Cullera, Valencia"," Calle Castillo Cullera, Valencia , La Torre , Valencia, València ",,"Valencia, València",67,61,2019-04-14,38000,0,2.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 14 de febrero,0,1,1.0,0,0,1930,en trámite,2 plantas,0,0,83815712,1,,La Torre,"Calle Hellín, Valencia"," Calle Hellín, Valencia , La Torre , Valencia, València ",,"Valencia, València",414,400,2019-04-14,205000,0,4.0,0,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Anuncio actualizado el 20 de febrero,1,0,2.0,1,0,2017,en trámite,planta 60ª exterior,1,0,39055844,2,1,La Torre,Calle Ignacio Hernández Hervás s/n," Calle Ignacio Hernández Hervás s/n , La Torre , Valencia, València ",,"Valencia, València",105,102,2019-04-14,171000,0,3.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 12 de marzo,1,0,2.0,1,0,2013,no indicado,planta 1ª exterior,1,0,39173486,2,1,La Torre,Calle Ignacio Hernández Hervás," Calle Ignacio Hernández Hervás , La Torre , Valencia, València ",,"Valencia, València",116,,2019-04-14,126000,0,3.0,1,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 23 de enero,0,1,1.0,0,0,,en trámite,planta 3ª exterior,0,0,83686658,2,0,La Torre,"Calle Benidoleig, Valencia"," Calle Benidoleig, Valencia , La Torre , Valencia, València ",,"Valencia, València",88,,2019-04-14,49900,0,3.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Anuncio actualizado el 28 de marzo,0,0,2.0,0,0,,,planta 5ª,1,0,83934254,2,1,La Torre,Calle Pai la Torre," Calle Pai la Torre , La Torre , Valencia, València ",,"Valencia, València",96,,2019-04-14,101600,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 28 de marzo,0,0,1.0,0,0,,,planta 11ª,1,0,84241218,2,1,La Torre,Calle Pai la Torre," Calle Pai la Torre , La Torre , Valencia, València ",,"Valencia, València",96,,2019-04-14,120500,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 28 de marzo,0,0,1.0,0,0,,,planta 13ª,1,0,84241234,2,1,La Torre,Calle Pai la Torre," Calle Pai la Torre , La Torre , Valencia, València ",,"Valencia, València",96,,2019-04-14,124000,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 28 de marzo,0,0,1.0,0,0,,,planta 14ª,1,0,84241241,2,1,La Torre,Calle Pai la Torre," Calle Pai la Torre , La Torre , Valencia, València ",,"Valencia, València",99,,2019-04-14,127000,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 28 de marzo,0,0,1.0,0,0,,,planta 12ª,1,0,84241326,2,1,La Torre,Calle Pai la Torre," Calle Pai la Torre , La Torre , Valencia, València ",,"Valencia, València",99,,2019-04-14,124500,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 28 de marzo,0,0,1.0,0,0,,,planta 10ª,1,0,84336924,2,1,La Torre,Calle Pai la Torre," Calle Pai la Torre , La Torre , Valencia, València ",,"Valencia, València",99,,2019-04-14,122000,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 28 de marzo,0,0,1.0,0,0,,,planta 11ª,1,0,84336937,2,1,La Torre,Calle Pai la Torre," Calle Pai la Torre , La Torre , Valencia, València ",,"Valencia, València",99,,2019-04-14,122500,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 28 de marzo,0,0,1.0,0,0,,,planta 13ª,1,0,84336938,2,1,La Torre,Calle Pai la Torre," Calle Pai la Torre , La Torre , Valencia, València ",,"Valencia, València",99,,2019-04-14,126500,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 28 de marzo,0,0,1.0,0,0,,,planta 12ª,1,0,84505614,2,1,La Torre,Calle Ignacio Hernández Hervás," Calle Ignacio Hernández Hervás , La Torre , Valencia, València ",,"Valencia, València",97,,2019-04-14,122000,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 26 de marzo,1,0,1.0,1,0,,en trámite,planta 4ª,0,0,84780605,2,,La Torre,Calle Giménez y Costa," Calle Giménez y Costa , La Torre , Valencia, València ",,"Valencia, València",90,,2019-04-14,57000,0,4.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 8 de abril,0,0,1.0,0,0,,,,0,0,39872276,2,1,Castellar-Oliveral,," , Castellar-Oliveral , Valencia, València ",,"Valencia, València",78,59,2019-04-14,98270,0,2.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 20 de marzo,1,0,1.0,1,0,,no indicado,planta 3ª exterior,0,0,84590545,2,0,La Torre,," , La Torre , Valencia, València ",,"Valencia, València",70,,2019-04-14,65500,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 8 de marzo,1,1,1.0,1,0,2013,en trámite,planta 5ª exterior,1,0,84592946,2,1,La Torre,"Calle Ignacio Hernández Hervás, Valencia"," Calle Ignacio Hernández Hervás, Valencia , La Torre , Valencia, València ",,"Valencia, València",96,,2019-04-14,101600,0,2.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
